id,name,structure_type,road_name,road_number,road_class,chainage_km,latitude,longitude,span_length_m,no_of_spans,no_of_lanes,no_of_piers,width_m,material,crossing_type,surface_type,year_built,condition_rating,last_inspection_date,district,region,maintenance_station,functional_class,river,overall_rating
CUL-C859,Culvert C859,culvert,Kanyum - Kidongole,C879_Link02,C,0,1.2908,34.974209,1.8,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,2,2023-07-07,Soroti,North Eastern,Soroti,C,,7
CUL-C863,Culvert C863,culvert,Apokor - Kwapa - Tuba,C840_Link02,C,11.5,0.77203,34.21526,2.5,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,4,2023-07-07,Tororo,Eastern,Tororo,C,,7
CUL-C870,Culvert C870,culvert,Kidoko - Busiu - Isikhoye,C837_Link02,C,18.0,0.89365,34.119049,2.5,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,2,2024-05-02,Tororo,Eastern,Tororo,C,,8
CUL-C871,Culvert C871,culvert,Kidoko - Busiu - Isikhoye,C837_Link02,C,0,0.90306,34.1217,1.5,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,4,2023-09-05,Tororo,Eastern,Tororo,C,,8
CUL-C900,Culvert C900,culvert,Mbale - Namunsi - Kumi,A007_Link04,A,0,1.08308,34.17915,5.3,1,1,0,6.0,Corrugated Steel,Stream,Bituminous,1970,3,2022-12-09,Mbale,Eastern,Mbale,A,,7
CUL-C905,Culvert C905,culvert,Amuria (Kuju) - Obalang,C941_Link01,C,0,2.14199,33.600731,4.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,4,2023-03-09,Soroti,North Eastern,Soroti,C,,7
CUL-C906,Culvert C906,culvert,Kanyago Bridge - Kumi,B305_Link03,B,0,1.26756,33.872631,5.0,1,1,0,6.0,Corrugated Steel,Stream,Bituminous,2021,5,2022-12-09,Soroti,North Eastern,Soroti,B,,8
CUL-C907,Culvert C907,culvert,Kanyago Bridge - Kumi,B305_Link03,B,0,1.2673,33.872799,5.0,1,1,0,6.0,Corrugated Steel,Stream,Bituminous,2021,5,2022-12-09,Soroti,North Eastern,Soroti,B,,8
CUL-C908,Culvert C908,culvert,Kanyago Bridge - Kumi,B305_Link03,B,0,1.26837,33.872898,5.0,1,1,0,6.0,Corrugated Steel,Stream,Bituminous,2021,5,2023-09-05,Soroti,North Eastern,Soroti,B,,8
CUL-C909,Culvert C909,culvert,Ngora - Mukongoro,C930_Link02,C,0,1.3564,33.795021,1.8,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,4,2023-06-07,Soroti,North Eastern,Soroti,C,,7
CUL-C910,Culvert C910,culvert,Arapai - Katakwi - Iriri,B303_Link02,B,0,1.86416,33.864201,2.0,1,1,0,6.0,Corrugated Steel,Stream,Bituminous,2020,5,2022-09-10,Soroti,North Eastern,Soroti,B,,8
CUL-C911,Culvert C911,culvert,Tororo(Malaba junction) - Busia,B306_Link01,B,0,0.58574,34.139339,5.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,3,2023-11-04,Tororo,Eastern,Tororo,B,,0
CUL-C912,Culvert C912,culvert,Tororo(Malaba junction) - Busia,B306_Link01,B,0,0.58439,34.138821,3.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,4,2023-10-05,Tororo,Eastern,Tororo,B,,9
CUL-C913,Culvert C913,culvert,Tororo(Malaba junction) - Busia,B306_Link01,B,0,0.58202,34.137901,5.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,4,2022-12-09,Tororo,Eastern,Tororo,B,,9
CUL-C914,Culvert C914,culvert,Nabumali junction-Busolwe,C833_Link01,C,0,0.92831,33.990311,2.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,2,2023-09-05,Tororo,Eastern,Tororo,C,,7
CUL-C915,Culvert C915,culvert,Kidoko - Kachonga,C838_Link02,C,0,0.94015,34.065811,3.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,3,2023-03-09,Tororo,Eastern,Tororo,C,,8
CUL-C917,Culvert C917,culvert,Buseta - Bugiri,C891_Link01,C,0,0.91622,34.35997,4.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,3,2024-04-02,Mbale,Eastern,Mbale,C,,7
CUL-C918,Culvert C918,culvert,Buseta - Bugiri,C891_Link01,C,0,0.90773,34.35965,5.5,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,2,2023-10-05,Mbale,Eastern,Mbale,C,,7
CUL-C919,Culvert C919,culvert,Buseta - Bugiri,C891_Link01,C,0,0.93077,34.295979,2.5,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,0,4,2023-10-05,Mbale,Eastern,Mbale,C,,8
CUL-CM20,Culvert CM20,culvert,Kampala NorthernBypass,M20,M,0,0.3521,32.5897,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2008,4,2022-11-09,Kampala,Central,Kampala,M,,8
CUL-CM20-369,Culvert CM20,culvert,Kampala NorthernBypass,M20,M,0,0.3523,32.572,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2008,3,2023-03-09,Kampala,Central,Kampala,M,,8
CUL-CM20-370,Culvert CM20,culvert,Kampala NorthernBypass,M20,M,0,0.3523,32.572,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2008,3,2023-06-07,Kampala,Central,Kampala,M,,8
CUL-CM20-371,Culvert CM20,culvert,Kampala NorthernBypass,M20,M,0,0.3505,32.5665,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2008,3,2023-04-08,Kampala,Central,Kampala,M,,8
CUL-CM3,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2691,32.5206,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-06-07,Kampala,Central,Kampala,M,,8
CUL-CM3-373,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2545,32.5226,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,4,2023-12-04,Kampala,Central,Kampala,M,,8
CUL-CM3-374,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.24,32.5241,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-08-06,Kampala,Central,Kampala,M,,8
CUL-CM3-375,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2408,32.5241,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-09-05,Kampala,Central,Kampala,M,,8
CUL-CM3-376,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.24,32.5241,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-11-04,Kampala,Central,Kampala,M,,8
CUL-CM3-377,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2306,32.5241,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,4,2023-08-06,Kampala,Central,Kampala,M,,8
CUL-CM3-378,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2259,32.5268,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,4,2023-12-04,Kampala,Central,Kampala,M,,8
CUL-CM3-379,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2128,32.531,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,4,2023-10-05,Kampala,Central,Kampala,M,,8
CUL-CM3-380,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2128,32.531,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-07-07,Kampala,Central,Kampala,M,,8
CUL-CM3-381,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.2012,32.5269,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2022-09-10,Kampala,Central,Kampala,M,,8
CUL-CM3-382,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.1882,32.525,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2024-03-03,Kampala,Central,Kampala,M,,8
CUL-CM3-383,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.1808,32.5206,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-09-05,Kampala,Central,Kampala,M,,8
CUL-CM3-384,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.1691,32.5147,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-02-07,Kampala,Central,Kampala,M,,8
CUL-CM3-385,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.1641,32.5134,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,4,2023-03-09,Kampala,Central,Kampala,M,,8
CUL-CM3-386,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.1542,32.5114,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-09-05,Kampala,Central,Kampala,M,,8
CUL-CM3-387,Culvert CM3,culvert,Kampala - Entebbe Expressway,M3_Link01,M,0,0.1391,32.5101,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,5,2023-03-09,Kampala,Central,Kampala,M,,8
CUL-CMunyoyoSpur,Culvert CMunyoyo Spur,culvert,Kajjansi Interchange Slip 1,M3Int2_S1,M,0,0.2158,32.5319,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2018,4,2022-07-12,Kampala,Central,Kampala,M,,8
CUL-C001,Culvert C001,culvert,Kasangati - Kyaliwajala,C194_Link02,C,13.574,-0.41367,32.62708,1.2,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2024-02-02,Kampala,Central,Kampala,C,,
CUL-C156,Culvert C156,culvert,Nsiika -  Bihanga -Katerera(Ishaka T/C),C416_Link02,C,42.2000007629395,0.2637,30.32597,1.2,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2023-05-08,Ibanda,Southern,Ibanda,C,,
CUL-C196,Culvert C196,culvert,Kisinga-Kyarumba-Kibirizi,C513_Link02,C,22.3,-0.11627,29.95245,2.5,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2022-08-11,Kasese,Southern,Kasese,C,,
CUL-C197,Culvert C197,culvert,Mubuku-Maliba-Nyakalingijo,C510_Link01,C,9.3,-0.32696,30.08559,1.2,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2024-03-03,Kasese,Southern,Kasese,C,,
CUL-C400,Culvert C400,culvert,Kitumbi Bridge - Bukwiri,C271_Link04,C,68.137,0.944386,31.546,2.1,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2023-02-07,Hoima,Western,Hoima,C,,
CUL-C404,Culvert C404,culvert,Bugambe-Kidoma,C594_Link01,C,3.76,1.406779,31.14215,6.5,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,4,2024-03-03,Hoima,Western,Hoima,C,,
CUL-C407,Culvert C407,culvert,Kabaale -Kaiso,C596_Link02,C,0,1.519019,30.95744,15.8,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,2,2023-08-06,Hoima,Western,Hoima,C,,
CUL-C416,Culvert C416,culvert,Rwimi-Dura-Kamwenge,C547_Link01,C,22.836,0.182735,30.31748,3.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2024-02-02,Fort Portal,Western,Fort Portal,C,,
CUL-C421,Culvert C421,culvert,Kabwoya - Kiziranfumbi - Buhimba,B202_Link04,B,117.551,1.316272,31.17754,2.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,3,2022-12-09,Hoima,Western,Hoima,B,,
CUL-C501,Culvert C501,culvert,Acholibur - Aswa,C681_Link01,C,10.0,3.08105,32.84151,4.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,2,2023-11-04,Kitgum,Northern,Kitgum,C,,
CUL-C502,Culvert C502,culvert,Acholibur - Aswa,C681_Link01,C,15.5,3.061778,32.80585,4.1,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,4,2024-05-02,Kitgum,Northern,Kitgum,C,,
CUL-C503,Culvert C503,culvert,Acholibur - Aswa,C681_Link01,C,18.6,3.04563,32.78349,4.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,3,2023-02-07,Kitgum,Northern,Kitgum,C,,
CUL-C504,Culvert C504,culvert,Acholibur - Aswa,C681_Link01,C,23.1,3.01918,32.75536,4.2,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,2,2023-11-04,Kitgum,Northern,Kitgum,C,,
CUL-C505,Culvert C505,culvert,Aswa - Gulu,C681_Link02,C,76.0,2.821504,32.34547,8.6,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,3,2023-11-04,Gulu,Northern,Gulu,C,,
CUL-C506,Culvert C506,culvert,Aswa - Gulu,C681_Link02,C,77.5,2.814297,33.33416,4.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,3,2023-11-04,Gulu,Northern,Gulu,C,,
CUL-C507,Culvert C507,culvert,Acholibur - Kitgum,B252_Link03,B,0,3.14608,32.91422,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,4,2023-12-04,Kitgum,Northern,Kitgum,B,,
CUL-C508,Culvert C508,culvert,Acholibur - Kitgum,B252_Link03,B,172.142,3.197395,32.9235,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2023-08-06,Kitgum,Northern,Kitgum,B,,
CUL-C509,Culvert C509,culvert,Acholibur - Kitgum,B252_Link03,B,173.629,3.21019,32.92635,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2022-06-12,Kitgum,Northern,Kitgum,B,,
CUL-C510,Culvert C510,culvert,Acholibur - Kitgum,B252_Link03,B,178.098,3.24647,32.91166,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2023-06-07,Kitgum,Northern,Kitgum,B,,
CUL-C511,Culvert C511,culvert,Acholibur - Kitgum,B252_Link03,B,180.878,3.265768,32.90044,2.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,4,2024-05-02,Kitgum,Northern,Kitgum,B,,
CUL-C512,Culvert C512,culvert,Kitgum - Madi Opei,B252_Link04,B,189.141,3.32012,32.89986,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2023-07-07,Kitgum,Northern,Kitgum,B,,
CUL-C513,Culvert C513,culvert,Kitgum - Madi Opei,B252_Link04,B,191.985,3.33448,32.91457,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2022-09-10,Kitgum,Northern,Kitgum,B,,
CUL-C514,Culvert C514,culvert,Kitgum - Madi Opei,B252_Link04,B,196.855,3.36424,32.95256,6.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,4,2023-11-04,Kitgum,Northern,Kitgum,B,,
CUL-C515,Culvert C515,culvert,Kitgum - Madi Opei,B252_Link04,B,201.797,3.38764,32.9905,2.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,4,2023-02-07,Kitgum,Northern,Kitgum,B,,
CUL-C517,Culvert C517,culvert,Kitgum - Madi Opei,B252_Link04,B,216.803,3.49412,33.06165,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,4,2022-10-10,Kitgum,Northern,Kitgum,B,,
CUL-C518,Culvert C518,culvert,Kitgum - Madi Opei,B252_Link04,B,219.607,3.51856,33.06816,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2022-12-09,Kitgum,Northern,Kitgum,B,,
CUL-C519,Culvert C519,culvert,Kitgum - Madi Opei,B252_Link04,B,225.983,3.57487,33.07814,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2023-02-07,Kitgum,Northern,Kitgum,B,,
CUL-C520,Culvert C520,culvert,Kitgum - Madi Opei,B252_Link04,B,230.677,3.615332,33.09077,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2022-06-12,Kitgum,Northern,Kitgum,B,,
CUL-C521,Culvert C521,culvert,Madi Opei - Uganda/Sudan border,B252_Link05,B,236.75,3.66545,33.11091,2.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2017,5,2024-01-03,Kitgum,Northern,Kitgum,B,,
CUL-C522,Culvert C522,culvert,Minakulu - Bobi - Gulu,A006_Link11,A,292.0,2.47519,32.37433,2.1,1,1,0,6.0,Corrugated Steel,Stream,Bituminous,2015,5,2022-09-10,Gulu,Northern,Gulu,A,,
CUL-C523,Culvert C523,culvert,Kamdini - Minakulu,A006_Link10,A,274.191,2.30097,32.37202,3.7,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2015,5,2022-10-10,Gulu,Northern,Gulu,A,,
CUL-C524,Culvert C524,culvert,Kamdini - Minakulu,A006_Link10,A,274.018,2.29963,32.37123,3.7,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,2015,5,2022-06-12,Gulu,Northern,Gulu,A,,
CUL-C525,Culvert C525,culvert,Atiak-Palabek,C700_Link01,C,57.167,3.41055,32.47994,1.8,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2023-09-05,Kitgum,Northern,Kitgum,C,,
CUL-C526,Culvert C526,culvert,Madi Opei-Agoro Hills,C702_Link01,C,6.151,3.67923,33.08751,1.8,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,2015,5,2023-01-08,Kitgum,Northern,Kitgum,C,,
CUL-C527,Culvert C527,culvert,Madi Opei-Agoro Hills,C702_Link01,C,6.298,3.68058,33.08728,2.8,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,2015,5,2024-05-02,Kitgum,Northern,Kitgum,C,,
CUL-C528,Culvert C528,culvert,Abim - Kilak,B302_Link02,B,99.601,2.754802,33.34859,3.3,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,2012,5,2023-09-05,Kitgum,Northern,Kitgum,B,,
CUL-C529,Culvert C529,culvert,Abim - Kilak,B302_Link02,B,99.631,2.754778,33.34883,3.3,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,2012,5,2022-11-09,Kitgum,Northern,Kitgum,B,,
CUL-C530,Culvert C530,culvert,Abim - Kilak,B302_Link02,B,99.671,2.75473,33.3492,4.6,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,2012,5,2023-04-08,Kitgum,Northern,Kitgum,B,,
CUL-C551,Culvert C551,culvert,Atiak - Moyo,B250_Link01,B,17.0,3.35722,32.01639,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2024-02-02,Moyo,Northern,Moyo,B,,
CUL-C552,Culvert C552,culvert,Atiak - Moyo,B250_Link01,B,42.0,3.36944,31.80806,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,2,2023-08-06,Moyo,Northern,Moyo,B,,
CUL-C553,Culvert C553,culvert,Atiak - Moyo,B250_Link01,B,63.0,3.55944,31.81639,2.4,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,4,2022-08-11,Moyo,Northern,Moyo,B,,
CUL-C554,Culvert C554,culvert,Atiak - Moyo,B250_Link01,B,74.0,3.64572,31.74441,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2024-05-02,Moyo,Northern,Moyo,B,,
CUL-C556,Culvert C556,culvert,Atiak - Moyo,B250_Link01,B,79.0,3.64056,31.78917,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-03-09,Moyo,Northern,Moyo,B,,
CUL-C557,Culvert C557,culvert,Atiak - Moyo,B250_Link01,B,87.0,3.64559,31.74417,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-08-06,Moyo,Northern,Moyo,B,,
CUL-C558,Culvert C558,culvert,Adjumani - Sinyanya Ferry landing,C726_Link01,C,14.0,3.31417,31.68528,1.8,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2023-12-04,Moyo,Northern,Moyo,C,,
CUL-C560,Culvert C560,culvert,Yumbe - Manibe,B250_Link03,B,143.144,3.27824,31.15049,1.5,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-10-05,Moyo,Northern,Moyo,B,,
CUL-C561,Culvert C561,culvert,Moyo - Yumbe,B250_Link02,B,123.400001525879,3.28741,31.16478,6.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,2,2023-09-05,Moyo,Northern,Moyo,B,,
CUL-C562,Culvert C562,culvert,Inde-Ocoko,C743_Link02,C,73.692,2.89748,31.11218,1.5,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,2,2024-01-03,Arua,Northern,Arua,C,,
CUL-C566,Culvert C566,culvert,Pabbo - Ajulu - Uyama,C690_Link01,C,12.672,3.02165,32.2273,0.9,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2022-06-12,Gulu,Northern,Gulu,C,,
CUL-C570,Culvert C570,culvert,Lira - Akia,C650_Link01,C,43.85,2.37161,33.22121,2.5,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,3,2023-07-07,Lira,Northern,Lira,C,,
CUL-C571,Culvert C571,culvert,Agweng-Arom,C667_Link01,C,14.55,2.59484,32.85668,2.8,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,2,2023-08-06,Lira,Northern,Lira,C,,
CUL-C601,Culvert C601,culvert,Karuma - Olwiyo,A008_Link01,A,17.0,2.31361,32.165,1.5,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,3,2023-12-04,Gulu,Northern,Gulu,A,,
CUL-C603,Culvert C603,culvert,Packwach - Nebbi,A008_Link03,A,148.0,2.48569,31.15952,3.4,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,4,2023-06-07,Arua,Northern,Arua,A,,
CUL-C604,Culvert C604,culvert,Nebbi - Eruba,A008_Link04,A,165.0,2.52462,31.09036,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,2,2024-03-03,Arua,Northern,Arua,A,,
CUL-C605,Culvert C605,culvert,Nebbi - Eruba,A008_Link04,A,218.0,2.90733,30.96114,3.2,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,2,2023-12-04,Arua,Northern,Arua,A,,
CUL-C606,Culvert C606,culvert,Manibe - Maracha - Koboko,A008_Link06,A,272.0,3.26848,30.95106,2.5,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,4,2023-09-05,Arua,Northern,Arua,A,,
CUL-C607,Culvert C607,culvert,Manibe - Maracha - Koboko,A008_Link06,A,283.0,3.37405,30.95673,2.5,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,2,2024-01-03,Arua,Northern,Arua,A,,
CUL-C608,Culvert C608,culvert,Manibe - Maracha - Koboko,A008_Link06,A,305.600006103516,3.53112,30.89326,2.9,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,4,2023-07-07,Arua,Northern,Arua,A,,
CUL-C752,Culvert C752,culvert,Nakalama - Namutumba - Mpologoma bridge,A012_Link01,A,43.33,0.96801,33.73812,1.8,1,1,0,6.0,Corrugated Steel,Stream,Bituminous,,3,2024-05-02,Jinja,Eastern,Jinja,A,,
CUL-C785,Culvert C785,culvert,Kapenguria - Kwot,C888_Link01,C,10.62,1.3413,34.47527,3.5,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-09-05,Mbale,Eastern,Mbale,C,,
CUL-C797,Culvert C797,culvert,Kapchorwa-Suam,B304_Link02,B,98.7,1.41983,34.59978,2.4,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,4,2023-07-07,Mbale,Eastern,Mbale,B,,
CUL-C803,Culvert C803,culvert,Kaabong - Kalapata - Piire,C985_Link01,C,33.6,3.76284,34.05447,2.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2024-03-03,Kotido,North Eastern,Kotido,C,,
CUL-C805,Culvert C805,culvert,Ariamoi - Moroto,B300_Link06,B,208.0,2.5077,34.57632,2.5,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,3,2023-04-08,Moroto,North Eastern,Moroto,B,,
CUL-C819,Culvert C819,culvert,Namalu - Nakapiripirit,B300_Link04,B,105.0,1.83062,34.68528,2.6,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,2,2023-11-04,Moroto,North Eastern,Moroto,B,,
CUL-C820,Culvert C820,culvert,Kapchorwa-Suam,B304_Link02,B,98.7,1.26685,34.74356,1.8,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2023-09-05,Mbale,Eastern,Mbale,B,,
CUL-C822,Culvert C822,culvert,Turtuko - Nyakwae,C969_Link02,C,24.8,2.4921,34.0373,2.6,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2023-08-06,Moroto,North Eastern,Moroto,C,,
CUL-C828,Culvert C828,culvert,Kanyago Bridge - Kumi,B305_Link03,B,41.45,1.41237,33.9209,0.9,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2023-10-05,Soroti,North Eastern,Soroti,B,,
CUL-C848,Culvert C848,culvert,Mbale - Namunsi - Kumi,A007_Link04,A,48.1,1.08308,34.17909,4.5,1,1,0,6.0,Reinforced Concrete,Stream,Bituminous,,4,2023-09-05,Mbale,Eastern,Mbale,A,,
CUL-C849,Culvert C849,culvert,Butebo-Kadoto,C878_Link02,C,48.548,1.79143,33.7973,3.5,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-10-05,Mbale,Eastern,Mbale,C,,
CUL-C850,Culvert C850,culvert,Kapir - Ngora,C930_Link01,C,19.67,1.59338,33.7892,1.8,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2022-12-09,Soroti,North Eastern,Soroti,C,,
CUL-C852,Culvert C852,culvert,Lokopo Link,C973_Link01,C,5.6,2.48765,34.3564,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-07-07,Moroto,North Eastern,Moroto,C,,
CUL-C853,Culvert C853,culvert,Lokopo Link,C973_Link01,C,5.6,2.48752,34.3561,2.5,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-02-07,Moroto,North Eastern,Moroto,C,,
CUL-C855,Culvert C855,culvert,Buseta - Bugiri,C891_Link01,C,6.0,0.88652,34.36434,6.0,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,4,2024-02-02,Mbale,Eastern,Mbale,C,,
CUL-C857,Culvert C857,culvert,Katine to Ochero,C924_Link01,C,68.0,1.75545,33.17589,3.0,1,1,0,6.0,Reinforced Concrete,Stream,Unsealed,,3,2023-02-07,Soroti,North Eastern,Soroti,C,,
CUL-C860,Culvert C860,culvert,Kanyum - Kidongole,C879_Link02,C,28.0,1.29062,33.97423,3.6,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2022-12-09,Soroti,North Eastern,Soroti,C,,
CUL-C861,Culvert C861,culvert,Kotido - Abim,B302_Link01,B,0,3.00536,34.04604,3.6,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,3,2024-01-03,Kotido,North Eastern,Kotido,B,,
CUL-C862,Culvert C862,culvert,Kapedo-Karenga,C993_Link01,C,37.0,3.69792,33.89752,0.9,1,1,0,6.0,Corrugated Steel,Stream,Unsealed,,2,2023-11-04,Kotido,North Eastern,Kotido,C,,
